Household_ID,Hour,Energy_Consumption_kWh
267,3,286.37553840760233
267,4,128.1457345238131
267,5,189.33465407493154
267,6,120.80750086228593
267,7,68.15938674120382
267,8,256.01122067492406
267,9,64.2344999589265
267,10,273.68718002715354
267,11,84.5270373496718
267,12,84.08881243043501
267,13,151.88739441127063
267,14,159.49368220832935
267,15,81.38084212016912
267,16,96.11742220185542
267,17,202.21636098945723
267,18,288.3816329127309
267,19,129.72892904132271
267,20,106.55804277591506
267,21,196.11937872710214
267,22,185.8195714366709
267,23,123.59547175650175
268,0,50.411882345171506
268,1,120.44520475897464
268,2,97.64409202648181
268,3,298.3748670348049
268,4,257.42431825063704
268,5,54.27242507669648
268,6,239.67836325740998
268,7,65.86115071850288
268,8,97.24498190432641
268,9,264.08802419287565
268,10,175.66497993981972
268,11,291.8576918304809
268,12,288.93881074835053
268,13,214.06845367910947
268,14,109.46152451038876
268,15,140.536885279103
268,16,107.6222418229923
268,17,78.62454574862896
268,18,181.1484239794043
268,19,122.76439665029993
268,20,124.64002795647706
268,21,275.0922845421868
268,22,263.65137881905633
268,23,273.85356881595555
269,0,298.4036485708294
269,1,295.47941335587734
269,2,260.2034757876622
269,3,203.10291060971767
269,4,270.4661008175829
269,5,227.13366766541606
269,6,253.72941391121947
269,7,202.5722455120485
269,8,249.36337389241865
269,9,73.80751945794427
269,10,164.43886398964798
269,11,149.1802844073795
269,12,245.84084655684492
269,13,90.36535944001358
269,14,68.02562911350516
269,15,60.166966815414845
269,16,275.14949619081244
269,17,194.4043099430634
269,18,120.25889978213281
269,19,65.56682962108766
269,20,175.03090495324744
269,21,237.54454996460169
269,22,165.85898795182072
269,23,135.42610225474436
270,0,196.17537461124286
270,1,126.87271306009694
270,2,296.15189096845404
270,3,134.02515328337444
270,4,58.301842649943715
270,5,249.89375465762188
270,6,119.62958786653792
270,7,71.49215259715726
270,8,96.60826015065012
270,9,247.88870681431936
270,10,185.47523682904836
270,11,232.21580475661278
270,12,203.0049785059666
270,13,163.88043351541126
270,14,102.10790647465208
270,15,181.61430786997835
270,16,113.95843221197406
270,17,123.85292058976295
270,18,65.12055958268529
270,19,245.73556837905969
270,20,93.4092241763196
270,21,102.82702283546826
270,22,230.37895259829912
270,23,253.79353730159733
271,0,111.76266526360897
271,1,278.38988817449956
271,2,90.28055782676243
271,3,57.72275831070757
271,4,261.5879458779996
271,5,168.61986846382956
271,6,248.8293173564773
271,7,256.9319313219737
271,8,153.2018826307873
271,9,215.16116107669924
271,10,104.33744093476906
271,11,249.7693132141661
271,12,96.61888440676077
271,13,57.04073730540783
271,14,155.33146493932915
271,15,207.32690339437724
271,16,60.25329256190396
271,17,237.18900683407514
271,18,217.73309205319734
271,19,106.4564192403515
271,20,197.35606750685508
271,21,78.64755117986381
271,22,175.3993696253489
271,23,136.0666243294716
272,0,262.5434027004841
272,1,109.33010392438312
272,2,122.40566054436998
272,3,155.4324033354787
272,4,67.8908769620916
272,5,106.37426069671312
272,6,201.91974279977745
272,7,74.04838747573382
272,8,182.49236654019774
272,9,62.93782297304258
272,10,233.4607019511386
272,11,273.6750305892989
272,12,272.3599621512399
272,13,97.6084849513238
272,14,294.58959381689215
272,15,247.45444698692245
272,16,123.78175286285415
272,17,172.2243793596352
272,18,57.07734924390732
272,19,140.69366861553488
272,20,175.453562962666
272,21,275.49549813737497
272,22,171.99519770439565
272,23,282.64348059569295
273,0,130.40272585724878
273,1,189.5264570953722
273,2,277.65355748270645
273,3,79.30437181780876
273,4,229.73251712770173
273,5,228.04625065114033
273,6,246.5984039931681
273,7,61.797730263914424
273,8,191.75874152766767
273,9,288.6455993008286
273,10,155.02727089181948
273,11,121.77320163185067
273,12,125.52365451321889
273,13,54.85134252224279
273,14,217.91872399741257
273,15,269.61058690239895
273,16,122.80180367120292
273,17,288.0808798075018
273,18,92.8036950522502
273,19,220.82838961121425
273,20,263.29523139060313
273,21,267.018592691029
273,22,57.520853800995155
273,23,180.20768048630646
274,0,192.0306579419541
274,1,288.54129356919157
274,2,93.00612403407433
274,3,240.39283067724602
274,4,295.2027723469474
274,5,221.53711709060642
274,6,167.16270281545624
274,7,59.08176948991865
274,8,158.09271678129272
274,9,274.55380290373137
274,10,70.66376895408509
274,11,108.9458217473502
274,12,121.44469499606829
274,13,123.10732780472334
274,14,66.7461609196482
274,15,56.00098553500847
274,16,210.19387861764682
274,17,98.35659545908108
274,18,227.56774355131756
274,19,102.9380713444778
274,20,177.40132076209397
274,21,55.723950568253
274,22,122.96769059610972
274,23,118.4554752817631
275,0,202.10581991797986
275,1,157.29233942432677
275,2,211.95129405344645
275,3,188.2072219931602
275,4,114.83029391769054
275,5,276.2373972672107
275,6,166.8923747804978
275,7,109.99256123060485
275,8,140.75324173982614
275,9,272.90706040305986
275,10,88.2182447579392
275,11,217.87517289888146
275,12,80.65322258165656
275,13,100.46165653728366
275,14,270.5215811410436
275,15,203.66497781541034
275,16,166.42850715800824
275,17,273.6252101878057
275,18,216.49939156039343
275,19,242.83531204944128
275,20,253.0179346632592
275,21,250.652426623105
275,22,157.65570171041531
275,23,191.82345464106987
276,0,199.73472405015562
276,1,260.2040369033631
276,2,73.30891529749674
276,3,239.62048341964342
276,4,265.83875221808324
276,5,187.10473864010584
276,6,203.66812070358426
276,7,154.3181254632251
276,8,234.35154338212138
276,9,159.59775551684214
276,10,205.65514249791883
276,11,114.86150559307349
276,12,56.13781610389805
276,13,261.4351512825241
276,14,150.46697756470962
276,15,111.39730306118298
276,16,154.03664776536033
276,17,143.106302726214
276,18,197.60360568946723
276,19,157.31524107758278
276,20,58.673324660353394
276,21,87.31458784466017
276,22,233.9467309715833
276,23,86.43546242178076
277,0,186.51811878357128
277,1,229.70829923005525
277,2,194.43512082225678
277,3,265.1955223854917
277,4,245.98199095563155
277,5,83.30329846610591
277,6,202.59230725621882
277,7,170.05901161339904
277,8,226.6912384703139
277,9,64.6042749281931
277,10,210.30741095161088
277,11,79.05132454219961
277,12,205.48048784166272
277,13,149.81384118185963
277,14,68.79413764266627
277,15,179.66325141254754
277,16,271.2873413148993
277,17,90.71571166151428
277,18,106.62879216689944
277,19,266.8988043135163
277,20,173.51534641440236
277,21,99.17967003009255
277,22,217.98304832904577
277,23,111.71175291947864
278,0,207.480170924294
278,1,279.2706856071685
278,2,286.9280141687813
278,3,70.09294103573306
278,4,188.3128261813661
278,5,270.70204756477347
278,6,124.0515369794499
278,7,254.34783495376777
278,8,55.97500713239546
278,9,211.93788034691218
278,10,97.82481694726485
278,11,52.549192476489324
278,12,75.48991710046894
278,13,283.84739844812776
278,14,113.08823948425346
278,15,290.30520058197874
278,16,144.9013995612923
278,17,283.9849796500679
278,18,299.35011685054207
278,19,137.50665416640453
278,20,254.99536182746442
278,21,229.92700745155972
278,22,244.5296431362269
278,23,267.6468980081544
279,0,122.63670679656161
279,1,299.80448642479365
279,2,189.4922217393648
279,3,177.00729970654822
279,4,63.63697345669454
279,5,95.5418793942448
279,6,277.6787542293098
279,7,257.38503357660835
279,8,267.6793638509713
279,9,269.47728071382437
279,10,129.2945870449051
279,11,286.15905131893226
279,12,177.40799782954053
279,13,233.7302520536887
279,14,52.145827699670974
279,15,88.4772428847987
279,16,120.13831235685133
279,17,81.72937142010638
279,18,160.77999785317542
279,19,285.58594378084285
279,20,166.33697757251042
279,21,52.56816478660218
279,22,195.0204871625095
279,23,88.01432058074533
280,0,292.70515612018005
280,1,128.27508114233092
280,2,50.931090457808146
280,3,145.0987754015532
280,4,184.57907614005472
280,5,185.90537842899852
280,6,265.8148447190983
280,7,98.44734613308368
280,8,298.84742469091833
280,9,153.57904135222657
280,10,261.0350626547956
280,11,182.68410998527412
280,12,101.59089340129833
280,13,141.07418665386967
280,14,72.79559313387853
280,15,95.26741132314876
280,16,172.42022766150535
280,17,79.59831208668498
280,18,92.4499188963857
280,19,211.1069063392425
280,20,198.09907049174726
280,21,147.10525297786933
280,22,192.4731641031812
280,23,57.56942347609793
281,0,122.16190093139308
281,1,240.30357695732823
281,2,193.35616704790633
281,3,210.84857003494483
281,4,180.46828911021055
281,5,224.4136822921054
281,6,252.54632726397344
281,7,252.43538433334814
281,8,58.054353968846215
281,9,280.45106008650833
281,10,156.30534924652545
281,11,153.31309841754774
281,12,59.148720700111525
281,13,235.9141845785955
281,14,187.18411203007147
281,15,95.84245702746605
281,16,196.202013021274
281,17,54.11364991127047
281,18,145.46812432902436
281,19,156.87143159372988
281,20,65.58387941641126
281,21,73.77682618121435
281,22,168.6952869529381
281,23,140.63891479344966
282,0,219.78692578544602
282,1,149.07845012449513
282,2,254.90355362763444
282,3,206.56907271502277
282,4,147.85471329209602
282,5,153.26958649614096
282,6,271.03092702722086
282,7,130.55966403938217
282,8,232.40241948966343
282,9,200.7218020637484
282,10,199.13339902346715
282,11,227.58400593954502
282,12,115.16220657839995
282,13,240.50774638498183
282,14,257.5901836413487
282,15,69.4776458609499
282,16,264.1590116214758
282,17,188.61949636960986
282,18,121.35643416922008
282,19,214.44027936754424
282,20,175.62798754352073
282,21,219.36629744267324
282,22,289.3578883922421
282,23,238.75969142515177
283,0,125.54890917177687
283,1,295.6241582948193
283,2,259.77322636454227
283,3,147.528358482255
283,4,272.2488526176255
283,5,299.54955815544815
283,6,128.74370163254827
283,7,167.51835323388775
283,8,120.207428330577
283,9,294.0109195037601
283,10,260.0455580380752
283,11,101.82995463162825
283,12,266.9200841682451
283,13,248.26529843879828
283,14,171.49160007321592
283,15,147.58220821384103
283,16,113.25430410343289
283,17,52.24984764979891
283,18,65.57098218798383
283,19,104.83186621909263
283,20,237.52840829410027
283,21,164.4440856608241
283,22,283.559230331903
283,23,145.3346123817637
284,0,124.22707612771148
284,1,225.53944118248037
284,2,260.38154445061514
284,3,141.0204651236524
284,4,241.19232357127422
284,5,167.41893438816592
284,6,172.4412520911909
284,7,274.08945120349915
284,8,224.9064332018681
284,9,169.72692782375094
284,10,221.55869222223967
284,11,124.72735920045525
284,12,182.92791740129584
284,13,178.77303020669837
284,14,169.03509313818682
284,15,133.10505635646842
284,16,178.0012393700065
284,17,151.57907439577173
284,18,270.3755269431856
284,19,242.15105859873378
284,20,286.6189666741674
284,21,136.30172582008066
284,22,61.31085097460127
284,23,77.52298555276569
285,0,195.6931119727057
285,1,82.79546824261854
285,2,294.95815824328304
285,3,272.0093645074867
285,4,74.50477339799272
285,5,76.93018515214271
285,6,190.4480982578223
285,7,137.31956575993502
285,8,193.57175881036795
285,9,217.25640984453418
285,10,151.97367645822928
285,11,215.00852738160893
285,12,101.54744101496739
285,13,212.53997838964736
285,14,137.90580826818274
285,15,140.5589312223322
285,16,148.65166966382685
285,17,65.53397440295359
285,18,161.13061350466683
285,19,240.41455273761346
285,20,152.4022600231586
285,21,103.33832881758406
285,22,209.1438856801966
285,23,53.6694610794635
286,0,92.60427429669667
286,1,123.63548682430981
286,2,79.36110057022326
286,3,174.0606316706884
286,4,278.35109894962113
286,5,51.56932330377427
286,6,257.1204765109773
286,7,207.88008497585017
286,8,146.34681831069236
286,9,233.9654980373649
286,10,97.53376473817941
286,11,177.0252379042317
286,12,147.91601953813188
286,13,272.11873649375605
286,14,223.33329344604522
286,15,195.61334621307935
286,16,172.98431929285334
286,17,281.9416229778816
286,18,252.44988231593754
286,19,112.71119998016361
286,20,118.7926401094317
286,21,243.95043721206795
286,22,52.993283613199395
286,23,145.46494694219774
287,0,149.6158807174694
287,1,284.4723993535638
287,2,113.14317918389298
287,3,243.75110351677267
287,4,53.68961442069809
287,5,178.15572471889823
287,6,218.5681323620115
287,7,244.12017877085566
287,8,247.6751062912005
287,9,228.09671509472983
287,10,162.79627553132315
287,11,123.87114227757164
287,12,256.2101177248544
287,13,207.7052653549951
287,14,138.21947088677115
287,15,254.23862752895138
287,16,121.57858700165667
287,17,50.46477741316939
287,18,218.40273223954938
287,19,170.48272514325748
287,20,210.5028449615864
287,21,74.51151248417452
287,22,92.00620386207353
287,23,58.296893829226164
288,0,83.34590452807437
288,1,66.87796498441588
288,2,167.13079013452926
288,3,293.6469216899342
288,4,264.48499698004264
288,5,145.78276960480838
288,6,242.54399174844107
288,7,224.7021831518269
288,8,196.21003005673776
288,9,200.33490168714388
288,10,166.0852643047729
288,11,202.0371389536385
288,12,264.0276329291691
288,13,57.92826367826099
288,14,105.62822538933132
288,15,256.2869920133613
288,16,159.93690260174583
288,17,100.385526670032
288,18,118.99225659394611
288,19,164.7997404141786
288,20,112.4909282897814
288,21,122.90782002390459
288,22,173.81895796985003
288,23,299.7514603274311
289,0,153.61126634747964
289,1,169.44898332259262
289,2,267.4179117047538
289,3,105.57155397455796
289,4,135.11926499483727
289,5,144.82893554701212
289,6,133.88435472985566
289,7,138.30811311607664
289,8,278.6846285361879
289,9,199.9229470565206
289,10,109.78674354597783
289,11,293.93983994729257
289,12,187.90631223656305
289,13,268.7600557448106
289,14,169.60290310673818
289,15,195.9344211820622
289,16,113.74569601700486
289,17,220.73322880118835
289,18,193.3629534810208
289,19,66.24793652565515
289,20,282.7968992391163
289,21,222.27947019097493
289,22,105.76333343661156
289,23,237.64925777919302
290,0,257.8615102475485
290,1,293.83338507542237
290,2,288.04561949678725
290,3,174.79637725471508
290,4,198.07425265255247
290,5,171.6792375499256
290,6,194.99013605914232
290,7,272.2258471069206
290,8,129.45249912854075
290,9,73.31105791675894
290,10,241.469763320842
290,11,59.81683007940118
290,12,220.69531895962183
290,13,241.92826940602046
290,14,132.8045581028353
290,15,101.63638435999898
290,16,230.46258410191362
290,17,122.23637550684636
290,18,185.76665875333893
290,19,282.72259581818287
290,20,270.9501053960631
290,21,73.67173355060365
290,22,269.76074529496407
290,23,206.73409191907268
291,0,249.22128165162843
291,1,52.3782050079324
291,2,182.10905886960217
291,3,155.7350065142055
291,4,189.46110821536485
291,5,70.99016745254073
291,6,129.0157048430724
291,7,284.34980649817646
291,8,279.73940877949076
291,9,275.75081010096346
291,10,170.38688176063295
291,11,62.20404824109503
291,12,139.32591965116512
291,13,222.27983721018305
291,14,275.2169854021791
291,15,206.62578532032273
291,16,153.87150190226865
291,17,182.87065022551408
291,18,64.88608822086451
291,19,83.09666054437155
291,20,71.54111420900345
291,21,212.91136141476423
291,22,95.46236446087417
291,23,92.49618301155104
292,0,164.73317820479696
292,1,197.04138747804015
292,2,160.62963991637616
292,3,233.37406892849992
292,4,147.83595412447067
292,5,271.1753431601764
292,6,251.2571822577182
292,7,194.44904321069302
292,8,275.37662043852094
292,9,261.709273286234
292,10,258.6574427596672
292,11,109.97848214073048
292,12,194.12517460157454
292,13,142.24867251426053
292,14,162.64774229771342
292,15,57.28984693546816
292,16,192.98427146942876
292,17,283.9736999615527
292,18,119.64246897111326
292,19,232.36085026037395
292,20,208.684796553417
292,21,87.58623480808087
292,22,110.87068263316209
292,23,255.67537018064104
293,0,273.24577107110065
293,1,284.53546215094156
293,2,66.46531995733095
293,3,112.88520152064561
293,4,213.7022940598066
293,5,248.19363828294837
293,6,204.91734470102605
293,7,170.71771591742709
293,8,102.92628233198646
293,9,189.0013788293388
293,10,123.11421821534137
293,11,76.81536904761539
293,12,120.70303524609328
293,13,55.201203991303636
293,14,87.91608550950428
293,15,184.89012327124973
293,16,125.74586160397715
293,17,204.87527552288287
293,18,275.65510504414397
293,19,295.938890652297
293,20,181.77326388767696
293,21,276.5750422796074
293,22,82.68991466291493
293,23,172.52618111511447
294,0,87.17522004538023
294,1,282.9016244084937
294,2,239.9591198009189
294,3,217.6478235612434
294,4,170.51635330940616
294,5,158.47919825285638
294,6,123.31811545690218
294,7,120.60482224234177
294,8,65.6070875659838
294,9,108.42058540048839
294,10,258.5042585713162
294,11,193.69326117759655
294,12,274.87916424224176
294,13,255.41214768145545
294,14,298.5380674999575
294,15,189.06073506720264
294,16,119.88105966579683
294,17,194.297668789701
294,18,83.19522451749182
294,19,281.32312787370864
294,20,63.64556373611822
294,21,117.69662014269403
294,22,180.0815512739403
294,23,273.7329487637959
295,0,51.98224329340946
295,1,266.8422484779978
295,2,183.90188995584145
295,3,259.05654688974744
295,4,80.84311145578216
295,5,126.51669669141047
295,6,266.7088325748131
295,7,145.9522359635859
295,8,186.49386451964148
295,9,102.05415142311386
295,10,61.36699507755645
295,11,123.86322940996295
295,12,289.0340604959466
295,13,125.74776012671133
295,14,55.590595635434624
295,15,295.7576830272713
295,16,290.4695001471188
295,17,145.66358095221875
295,18,101.31763735343439
295,19,106.72700425021604
295,20,267.31950040793384
295,21,264.6527569231064
295,22,275.0939833383693
295,23,149.39466078660342
296,0,190.17361151487847
296,1,275.26749617188597
296,2,207.06383979091936
296,3,267.196036910337
296,4,267.4174167024622
296,5,277.54276211996205
296,6,76.01955309160739
296,7,131.44104885582652
296,8,194.38597139648064
296,9,191.58167529990888
296,10,147.51223903710815
296,11,87.04537727400864
296,12,203.65549046476397
296,13,276.4312777895183
296,14,204.97226122849537
296,15,139.3150398354602
296,16,253.19959489365328
296,17,130.0097243203434
296,18,60.23822542953759
296,19,140.1898610560902
296,20,127.00355754858946
296,21,146.40826703348034
296,22,292.19654583484896
296,23,246.0831054489019
297,0,230.49604721354544
297,1,215.29593096203888
297,2,121.37711769684607
297,3,224.3781061376227
297,4,213.34798254590365
297,5,72.14172165062664
297,6,146.59766821667634
297,7,284.5053582166498
297,8,247.66604872642557
297,9,120.40294039610457
297,10,143.32996138653135
297,11,156.72580090194998
297,12,210.082579558007
297,13,229.0830736733253
297,14,195.46812507854764
297,15,200.28234199717895
297,16,172.4314327829087
297,17,163.73805111005845
297,18,251.19709837534347
297,19,80.33378411082418
297,20,73.77675517861007
297,21,263.5381902481306
297,22,281.7091407335095
297,23,126.06984781409338
298,0,68.39017030346376
298,1,248.06217105079398
298,2,68.84001561744796
298,3,245.1657180998766
298,4,110.26596070446114
298,5,173.49161753164844
298,6,149.27584138400053
298,7,188.63244267534247
298,8,202.72757920914896
298,9,255.93553740871974
298,10,275.6473268982848
298,11,153.20490161284994
298,12,206.6972188684001
298,13,91.37531150116877
298,14,171.95582195418342
298,15,273.2749293642352
298,16,138.8314117342009
298,17,136.7637765052766
298,18,297.4589939895626
298,19,157.8006225118583
298,20,99.11430128360603
298,21,270.5525668105479
298,22,211.64306799986457
298,23,293.5192853710321
299,0,230.40540880205617
299,1,79.72364825059276
299,2,65.78815247079912
299,3,248.61052553760175
299,4,105.8211794747844
299,5,99.07269397858698
299,6,160.4019913805045
299,7,97.796016320664
299,8,72.1781041776525
299,9,259.43991226011605
299,10,286.97005864846807
299,11,288.3946082948204
299,12,230.0960588815753
299,13,277.06892133288096
299,14,269.65037128501
299,15,135.86736436753966
299,16,232.64419551044546
299,17,196.7673060576852
299,18,255.6831004962543
299,19,61.242417968710114
299,20,160.30587433288972
299,21,116.12200794470776
299,22,152.71439773943973
299,23,80.04429767570166
300,0,94.9693261447919
300,1,295.7359438462299
300,2,143.76984601578022
300,3,223.10671376696544
300,4,79.94561583914806
300,5,281.40029198396303
300,6,263.0360902118301
300,7,128.95517578298583
300,8,151.41152360163096
300,9,81.75026968374667
300,10,179.31056284469207
300,11,223.3143109590023
300,12,123.68877582432063
300,13,153.5789455590405
300,14,201.1668220427329
300,15,165.62974341974382
300,16,193.84599968754583
300,17,66.56053535242827
300,18,76.1491455089666
300,19,96.80689065556919
300,20,221.84822656556534
300,21,144.19401464783942
300,22,161.4997048373141
300,23,95.23924743571104
301,0,252.8158823923214
301,1,107.20557554955178
301,2,169.59521850375648
301,3,232.33700847735454
301,4,107.19845689627762
301,5,245.72572951396276
301,6,132.13020375883747
301,7,173.39229352741174
301,8,126.72399361954146
301,9,114.45703785011992
301,10,185.70757111880644
301,11,82.20269342882764
301,12,272.5497832110559
301,13,175.93785514096749
301,14,182.31268703631255
301,15,160.70572076800607
301,16,135.36965826850684
301,17,147.3827153756812
301,18,148.40639305452348
301,19,277.0387120096891
301,20,201.49958934494512
301,21,131.01062090433354
301,22,165.47059861775625
301,23,98.32641926307497
302,0,298.8724563005428
302,1,229.69057088134105
302,2,263.92121125583037
302,3,157.65805638232325
302,4,170.46774478320623
302,5,66.08696464693624
302,6,170.04549172495658
302,7,109.43815852500754
302,8,101.02543418317113
302,9,220.97129308713863
302,10,117.84053564841147
302,11,209.1450274172015
302,12,267.50383970625114
302,13,128.63869809075948
302,14,229.1465742006128
302,15,242.34148918645184
302,16,194.81366676591333
302,17,229.95908759155296
302,18,216.65758053146018
302,19,164.33862343518052
302,20,59.804721519831666
302,21,92.52475887756835
302,22,164.95554205651672
302,23,53.740815450000625
303,0,292.0969893731419
303,1,97.8213391594993
303,2,188.33794629762764
303,3,225.10510406463635
303,4,254.83309682065988
303,5,296.4971098330359
303,6,207.4290520547359
303,7,219.83087350026895
303,8,103.54767435148011
303,9,276.65403750484785
303,10,240.7063916405288
303,11,188.56846317654012
303,12,276.73499917102913
303,13,93.18689297151293
303,14,238.29542790963598
303,15,181.75697635927062
303,16,115.78212829235389
303,17,225.38598936059046
303,18,226.8728065187206
303,19,112.06116835506673
303,20,134.42731110644044
303,21,119.53098421874657
303,22,237.97253541148152
303,23,124.27231727048525
304,0,244.48817615097127
304,1,175.52588326594685
304,2,152.4694801398538
304,3,141.1466212247851
304,4,244.0627757788101
304,5,183.06825912739424
304,6,251.25989111918713
304,7,59.847905819001554
304,8,162.92023385156983
304,9,94.63139431034236
304,10,59.7748123390117
304,11,50.73885131781698
304,12,184.7237802488365
304,13,127.98939587192696
304,14,129.9988547533767
304,15,275.82441145396024
304,16,159.58388663734257
304,17,159.5390041460916
304,18,233.94562575200203
304,19,116.99645427692447
304,20,172.21630250753975
304,21,180.85495220405778
304,22,285.07711424787766
304,23,217.43124358565146
305,0,287.1235656116196
305,1,250.33896910003637
305,2,60.1328719615478
305,3,162.05362639388824
305,4,191.24181512709512
305,5,68.88560761436975
305,6,145.38963279027618
305,7,116.59024985411551
305,8,89.64015894526493
305,9,115.64635372335559
305,10,258.93733127582766
305,11,98.32880184395091
305,12,281.95897097545526
305,13,117.24111032675883
305,14,250.29100078587825
305,15,287.8616027063206
305,16,75.9579236338729
305,17,258.54371189561846
305,18,296.75064994022046
305,19,68.84098960175595
305,20,205.6818843350293
305,21,56.19218744333322
305,22,288.7552470273472
305,23,162.02250336625704
306,0,96.66511761438593
306,1,143.88515612248062
306,2,99.31172524119006
306,3,172.37260482155799
306,4,90.60226190101093
306,5,89.52904088113226
306,6,74.94210637403677
306,7,142.70147453732807
306,8,81.64156043559979
306,9,194.50601057342433
306,10,280.4824812024682
306,11,145.31632582717106
306,12,240.0460020096611
306,13,102.12752687219333
306,14,99.931216233861
306,15,287.03702171779514
306,16,64.62688998646917
306,17,74.43533147031837
306,18,83.54555944494261
306,19,293.8294585893865
306,20,227.21446097141023
306,21,119.95850372526837
306,22,74.42385483159399
306,23,183.50128414026585
307,0,69.19020963352561
307,1,71.55149106436066
307,2,138.00974420227814
307,3,276.90517277572707
307,4,157.29357157440194
307,5,133.20804300010172
307,6,65.83492757244458
307,7,192.13679227837503
307,8,204.3619645930511
307,9,250.01300394249887
307,10,259.39161718179685
307,11,170.0191702018314
307,12,89.70796818118389
307,13,171.4120070510853
307,14,139.46692453928222
307,15,268.20569296360094
307,16,290.50315568890636
307,17,64.57600597745362
307,18,76.04638987169383
307,19,56.81677036751435
307,20,281.1658345780943
307,21,226.55965715653596
307,22,243.7254322358175
307,23,153.26188482193396
308,0,141.36005907466506
308,1,268.0760689523064
308,2,106.69491591909218
308,3,150.32117907358816
308,4,219.47465441107713
308,5,89.97964758679757
308,6,232.90949748418245
308,7,162.2890673729334
308,8,83.40832850230626
308,9,296.2874274425122
308,10,56.04377323184324
308,11,262.9834735183615
308,12,149.58811406213232
308,13,272.46296781664415
308,14,79.83871022141676
308,15,61.96634226887294
308,16,225.06749944061914
308,17,107.11572749924845
308,18,183.88064148743973
308,19,64.90080656466272
308,20,292.40206513262706
308,21,117.23858010699296
308,22,59.657157895540166
308,23,226.980765133777
309,0,170.71718875967005
309,1,281.50878429050715
309,2,249.5930933526227
309,3,118.7290207947321
309,4,179.84754629684682
309,5,250.56841650008155
309,6,51.62742018310086
309,7,72.42306353926281
309,8,95.96648497099676
309,9,254.69582091426062
309,10,298.5079932013565
309,11,50.361439284743085
309,12,260.913262191788
309,13,166.92994601072957
309,14,182.6698179401661
309,15,150.65173996689327
309,16,258.8893080706283
309,17,52.19720204987337
309,18,222.13870674208457
309,19,72.07081277243816
309,20,134.22005625286255
309,21,248.29430215389243
309,22,180.89511005922475
309,23,143.9132937660942
310,0,115.74210494223765
310,1,79.71850954856673
310,2,68.58481880813557
310,3,239.33170402632686
310,4,286.9476405763779
310,5,197.2728750883354
310,6,283.7626320951026
310,7,53.00690442455551
310,8,222.86159015908902
310,9,53.86960081728707
310,10,272.540936050802
310,11,103.89608929270764
310,12,102.00692941263507
310,13,263.1847743681782
310,14,85.81780108318316
310,15,244.9898480279893
310,16,188.6595664350589
310,17,94.29586585462064
310,18,187.392953988362
310,19,99.26863841813551
310,20,184.7588324843337
310,21,255.9421521074999
310,22,53.74424547050639
310,23,186.19029320905238
311,0,224.60354471276733
311,1,98.95127091986545
311,2,97.24450063362839
311,3,79.86663772778819
311,4,65.303454805082
311,5,102.02496703437212
311,6,138.71634253492562
311,7,223.0418830228488
311,8,79.7706067078466
311,9,246.27557563713208
311,10,84.968467288089
311,11,126.80764733400348
311,12,240.8434940951752
311,13,209.63019581834578
311,14,193.24032150098185
311,15,228.21295868066846
311,16,178.39767106360196
311,17,65.1995937470909
311,18,210.78338074518328
311,19,106.93381160337607
311,20,147.87900316062388
311,21,108.19735323947128
311,22,187.26162177898175
311,23,291.78721343375605
312,0,242.43944127075085
312,1,205.80295651183036
312,2,251.00146530826586
312,3,276.9665981445142
312,4,63.24002078267569
312,5,158.77371735215092
312,6,77.65823649309526
312,7,167.87616861894975
312,8,211.28510111458954
312,9,91.24190717263035
312,10,225.14111897694082
312,11,237.17879597838999
312,12,247.97321823944046
312,13,160.1288722830576
312,14,60.1226785317072
312,15,127.10460009459244
312,16,102.29299867239487
312,17,205.030587590139
312,18,96.96414472197527
312,19,272.6446157606955
312,20,79.8839888792495
312,21,206.8755108971526
312,22,203.99745423860793
312,23,71.28967541574795
313,0,265.70662983005957
313,1,142.82240338904353
313,2,246.12851280405903
313,3,127.19500745630978
313,4,183.46074231059754
313,5,112.00034943908884
313,6,177.8687814763519
313,7,181.68615360736618
313,8,287.9645035104935
313,9,282.15446475593666
313,10,286.7566936474915
313,11,171.21549967813885
313,12,256.60532774311645
313,13,266.4350229508352
313,14,115.92356740493702
313,15,163.856030412302
313,16,169.19253002739492
313,17,251.91160366447002
313,18,160.3111538726083
313,19,61.98159305088723
313,20,232.46488400331694
313,21,227.12852143717774
313,22,89.12454540311967
313,23,221.66083376391998
314,0,219.38499129956884
314,1,253.21946909536177
314,2,55.85953447393345
314,3,65.29001084309029
314,4,51.572906069835014
314,5,60.844259385969416
314,6,155.8212420640651
314,7,190.31957574845325
314,8,243.91764466577305
314,9,195.9011736344755
314,10,169.00237706100432
314,11,150.44340768835877
314,12,141.969677569595
314,13,299.2518372281704
314,14,273.46590945271316
314,15,157.35912261888882
314,16,284.3582942960352
314,17,285.62746554370875
314,18,178.08362976412064
314,19,116.62194091822168
314,20,107.06331619924393
314,21,131.72248542547464
314,22,272.09550428106877
314,23,296.29931642771044
315,0,251.76992291218963
315,1,219.42269276285754
315,2,193.81225660404826
315,3,166.3712842403731
315,4,263.4076637769152
315,5,184.28312434331812
315,6,164.68252252886134
315,7,248.84608391569202
315,8,79.22800967136341
315,9,229.7952155629607
315,10,63.53555607347165
315,11,275.32204402693174
315,12,76.18066474794556
315,13,199.40713087469646
315,14,143.31328259012838
315,15,253.74001030799243
315,16,85.72432320438384
315,17,192.05434213736388
